SensorValue
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
